OFFENSE_CODE,GEO_LON,GEO_LAT,IS_CRIME,IS_TRAFFIC
912,-104.928472,39.7628095,1,0
912,-104.9085463,39.7504178,1,0
912,-105.0393544,39.6881273,1,0
912,-104.8791923,39.7233353,1,0
902,-104.8467447,39.7954591,1,0
5450,-104.8926846,39.63867070000001,1,1
912,-104.9322604,39.76412360000001,1,0
912,-104.75347940000002,39.7967112,1,0
912,-104.9899683,39.71479179999999,1,0
912,-104.999493,39.7489372,1,0
912,-104.8931845,39.7423343,1,0
5450,-105.034884,39.7112279,1,1
912,-105.0004598,39.7480217,1,0
912,-104.8619644,39.6584037,1,0
912,-104.8849887,39.73776210000001,1,0
912,-104.9269829,39.7630823,1,0
912,-104.762957,39.7801127,1,0
912,-104.9880304,39.702704,1,0
912,-105.02467620000002,39.7127025,1,0
902,-104.81367009999998,39.7819044,1,0
912,-104.9058073,39.6547735,1,0
912,-105.0317085,39.7007804,1,0
912,-104.9883762,39.7551953,1,0
912,-105.0527395,39.7249659,1,0
912,-104.9785878,39.7542711,1,0
912,-105.001928,39.73908660000001,1,0
912,-104.9906244,39.7531955,1,0
912,-104.9733273,39.73866829999999,1,0
912,-104.9527637,39.7655329,1,0
912,-104.9277484,39.7412062,1,0
912,-104.9907453,39.71842720000001,1,0
912,-104.8417153,39.7883484,1,0
